# ALPHA = 0.05
# TOT_SETS = 39


# _SET1_ SET = Cerebellum.neurons
# _SET1_ NGENES = 1555
# _SET1_ P = 4.05584e-06
_SET1_     GENE        CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET9_     51447         3   48715436   48789711    102      11  257754       6.0743   6.2273e-10
_SET9_     54681         3   48992304   49054582     46       7  258902       4.5345   2.8869e-06
_SET9_     11180         3   49009637   49063386     36       8  254317       5.1803   1.1077e-07
_SET9_     339834        3   49200861   49305636    124      13  259583       6.4123   7.1675e-11
_SET9_     84276         3   49449766   49501777     72      11  260157       9.0632   6.3328e-20
_SET9_     79012         3   49885414   49942655     61       9  262355       9.0148   9.8615e-20
_SET9_     4486          3   49914435   49976311     61       9  261442       8.3397    3.723e-17
_SET9_     6405          3   50157562   50236508    133      20  250273       8.3699   2.8831e-17
_SET9_     9254          3   50390230   50575892    314      20  246270       4.7743   9.0185e-07
_SET9_     1795          3   50677672   51431629   1241      19  259027       2.4734    0.0066919
_SET9_     118442        3   51954330   52001520     53      10  234207       1.4387     0.075115
_SET9_     132158        3   52286836   52339272     86      13  258165       2.0558       0.0199
_SET9_     7134          3   52475107   52523057     81       7  259698     -0.20685      0.58194
_SET9_     55799         3   54121620   55118584   2837     211  248730       4.4387   4.5252e-06
_SET9_     57408         3   54942264   55036115    251      34  213499     -0.29144      0.61464
_SET9_     80145         3   63809546   63884597    129      24  248925      0.88305       0.1886
_SET9_     9223          3   65329200   66059511   2313     173  252053       2.5791     0.004953
_SET9_     2850          3   71768201   71814328    118      18  259151       1.6432     0.050167
_SET9_     60675         3   71810806   71869357    169      30  230352       1.0845      0.13907
_SET9_     6092          3   75920845   77709115   4939     235  253527       1.2249      0.11031
_SET9_     9666          3  108273337  108423693    186      18  262271       1.1067       0.1342
_SET9_     29114         3  111682586  111742735    292      28  257610    -0.065554      0.52613
_SET9_     54847         3  113216218  113358422    412      33  253273       1.8652     0.031076
_SET9_     523           3  113430866  113540905    128       6  258610      0.72383      0.23458
_SET9_     2596          3  115307151  115450334    367      74  236997       -1.173       0.8796
_SET9_     4045          3  115511210  116199385   1582      86  256717      0.19217       0.4238
_SET9_     64091         3  119350899  119414437    231      20  256193     -0.45913      0.67693
_SET9_     10063         3  119378372  119431243    190      19  254232     -0.18879      0.57487
_SET9_     9515          3  120592050  121153608   1560      30  261017       1.6512     0.049345
_SET9_     50512         3  127313002  127401653     90      20  246069     -0.40655      0.65783
_SET9_     79825         3  128685131  128769585    148      23  242220      0.55471      0.28955
_SET9_     22820         3  128933453  129006616    218      17  219133      0.17361      0.43109
_SET9_     8971          3  129023614  129070120    167      17  242577      0.84241      0.19978
_SET9_     132243        3  129227057  129280310    119      14  246003      0.99944      0.15879
_SET9_     51554         3  132281081  132331488     84      14  250508       2.8746    0.0020224
_SET9_     83850         3  138118415  138207910    159      26  244754       2.9773    0.0014542
_SET9_     64084         3  139619027  140296919   1888     149  254435       4.5024   3.3602e-06
_SET9_     344838        3  142670073  142717818    118      24  241903       0.8905       0.1866
_SET9_     5028          3  152517736  152565845    119      14  251229     0.051927      0.47929
_SET9_     4311          3  154762436  154911518    308      45  246391     -0.50117      0.69187
_SET9_     23007         3  155187670  155497878    871      32  259807      0.20272      0.41968
_SET9_     7881          3  155803337  156266927   1267      67  250818        1.845     0.032517
_SET9_     22865         3  164892010  164949469     80      14  256465       2.9174    0.0017648
_SET9_     10242         3  178219086  178572217   1058      52  260751       2.9639    0.0015186
_SET9_     79929         3  183523664  183578393    150      19  259638       1.3042     0.096088
_SET9_     1857          3  183838099  183901314    116      21  259596       3.5323     0.000206
_SET9_     90113         3  183913317  183970117    125      21  256201       2.7994    0.0025596
_SET9_     9718          3  183932445  184020819    185      24  259803       1.9123     0.027922
_SET9_     94032         3  183967003  184014251     88      15  260789       1.4708     0.070679
_SET9_     23355         3  184494925  184780402    513      30  255337       2.3489    0.0094142
_SET9_     10644         3  185351527  185577827    354      39  250627       2.7243     0.003222
_SET9_     132112        3  186880274  186929253    137      28  247576     -0.64403      0.74022
_SET9_     257313        3  190974944  191083325    443      39  240972       1.3876     0.082629
_SET9_     2814          3  194105550  194154995    131      14  257361      0.64372      0.25988
_SET9_     80235         3  196663214  196730742    188      40  239160      0.65394      0.25657
_SET9_     345222        4    3215766    3283465    175      18  256756       3.3328   0.00042985
_SET9_     285489        4    3430033    3513203    395      42  251263      0.86261      0.19418
_SET9_     27065         4    4352983    4430785    287      44  241191       1.0971      0.13629
_SET9_     55351         4    5018527    5512728   2000     106  249293      0.78675      0.21571
_SET9_     1400          4    5812491    5929785    452      62  252567      0.30493      0.38021
_SET9_     389197        4    5889318    6027175    748      84  253847      0.95115      0.17076
_SET9_     152992        4    8407532    8488282    282      17  250071       1.2288      0.10956
_SET9_     1816          4    9748258    9795633    146      16  256942       2.7383    0.0030879
_SET9_     57495         4   37211690   37461087    779      75  256027       1.7876     0.036921
_SET9_     79730         4   40716914   40822002    218      30  243312       1.1579      0.12345
_SET9_     10396         4   42400390   42694122    978      49  258340       1.1388      0.12738
_SET9_     386617        4   44165920   44485824    740      56  258106       1.3203     0.093361
_SET9_     326340        4   48457269   48506406    101      13  259245      0.34121      0.36647
_SET9_     3815          4   55489095   55616881    331      31  258641       2.9463    0.0016078
_SET9_     132949        4   57194450   57289265    245      23  260591      0.77438      0.21935
_SET9_     23284         4   62031949   62948168   1892     130  256347      0.52459      0.29993
_SET9_     2044          4   66175281   66571529   1388      72  258435        4.744   1.0478e-06
_SET9_     26228         4   68389415   68483059    312      33  258883      0.59357       0.2764
_SET9_     401138        4   71349298   71408460    326      17  263193       -1.489      0.93176
_SET9_     5470          4   76771025   76858681    296      30  239422     -0.27673      0.60901
_SET9_     152559        4   79826364   79895582    159      17  255636      -0.1348      0.55362
_SET9_     441027        4   83394329   83518595    287      43  252007     -0.23908      0.59448
_SET9_     10855         4   84203614   84291306    164      20  239163     -0.18068      0.57169
_SET9_     266812        4   89607066   89654023    111      17  253259      0.54825      0.29176
_SET9_     6622          4   90635250   90794447    592      25  256214       1.5866     0.056301
_SET9_     5530          4  101934587  102303655    787      46  258482       1.4584     0.072362
_SET9_     6870          4  104500625  104675973    428      28  257914    -0.095871      0.53819
_SET9_     81579         4  110621145  110686242    108      20  255807      0.61949       0.2678
_SET9_     817           4  114362188  114718669    860      71  254510       1.4708     0.070678
_SET9_     133022        4  117994710  118041736    113      18  259885      0.60032      0.27415
_SET9_     8492          4  119191193  119309053    285      28  259844       2.7898    0.0026367
_SET9_     84109         4  122239797  122337181    493      34  255999      0.71735      0.23658
_SET9_     79633         4  126202003  126424087    599      44  262345       1.5231     0.063873
_SET9_     80167         4  128851411  128967478    142      10  246893    -0.019636      0.50783
_SET9_     25819         4  139901913  139977093    114      23  250278      0.56805        0.285
_SET9_     60592         4  141143440  141313710    360      36  256997       4.2674   9.8895e-06
_SET9_     10586         4  151468077  151515845     75      12  260187    -0.081254      0.53238
_SET9_     6423          4  154691742  154745228    187      17  253190      0.14484      0.44242
_SET9_     9227          4  155630163  155684270     97      14  244818      -1.6715      0.95269
_SET9_     79884         4  156253810  156333122    278      19  238274        3.311   0.00046473
_SET9_     2891          4  158106736  158297227    288      24  257223       2.1725     0.014909
_SET9_     9693          4  159990224  160291314    492      38  257153       2.4501    0.0071402
_SET9_     56884         4  162295044  163120186   2741     113  255110       4.2013   1.3268e-05
_SET9_     4889          4  164230062  164283540    166      24  259267      0.23668      0.40645
_SET9_     55319         4  164380673  164451691    136      19  260586       2.2858     0.011134
_SET9_     55016         4  164435450  165340093   2812     126  252870       2.4096    0.0079857
_SET9_     50859         4  167644535  168190741   1596      65  257350       3.0431    0.0011706
_SET9_     8001          4  175535367  175785465    849      62  259175       1.9078     0.028207
_SET9_     2823          4  176544088  176958842   1246      92  252560       3.9794   3.4551e-05
_SET9_     116966        4  176951985  177113979    555      28  255282       3.0065    0.0013214
_SET9_     55714         4  183030112  183734177   2378     233  249845     -0.15487      0.56154
_SET9_     1635          4  183801244  183873630    259      26  248264     -0.80232      0.78882
_SET9_     53842         4  184229220  184276927    132      25  255664        1.008      0.15672
_SET9_     353322        4  186282840  186331529    124      19  259205      0.98763      0.16167
_SET9_     11076         5     649977     728510    147      19  244740      0.14814      0.44112
_SET9_     10409         5   17181932   17286954    297      49  244834       1.7137     0.043293
_SET9_     56979         5   23472724   23538706    114      23  253158       1.4887     0.068288
_SET9_     10923         5   32550605   32614185    150      18  241939      0.57831      0.28153
_SET9_     51289         5   33901491   33949023    151      17  244045      0.63946      0.26126
_SET9_     55100         5   37344391   37762774    956      30  248092    -0.099007      0.53943
_SET9_     345557        5   41297048   41545730    534      35  259521       1.2031      0.11447
_SET9_     2255          5   44295004   44424808    264      19  255390       1.2306      0.10923
_SET9_     79668         5   49926733   50152356    388      19  261489       1.3456     0.089221
_SET9_     54622         5   53170578   53641403   1393     102  256851      0.70088      0.24169
_SET9_     54514         5   54998845   55122975    376      30  258576      0.15654      0.43781
_SET9_     79722         5   55385507   55564186    512      48  249621      0.59267       0.2767
_SET9_     115827        5   57842950   58165221    924      68  255731       3.9632   3.6971e-05
_SET9_     100132916     5   63951135   64024017    139      22  240776      0.72313       0.2348
_SET9_     54557         5   64951755   65053648    215      20  261384      0.53546      0.29617
_SET9_     57763         5   72838025   72896521    148      14  262188      0.18346      0.42722
_SET9_     64283         5   72886983   73247818    979      75  251995       2.0637     0.019525
_SET9_     51301         5   74313246   74385743    181      24  258412       1.4164     0.078323
_SET9_     22987         5   75343997   75659764    998      79  251871       2.2835       0.0112
_SET9_     9456          5   78659647   78844659    422      34  249897     -0.90788      0.81803
_SET9_     340120        5   79842574   79901304    154      27  256145     -0.11605      0.54619
_SET9_     83734         5   81232844   81561958    500      40  255801       4.2396   1.1195e-05
_SET9_     153364        5   89744020   89805585    108      18  258986       1.2825     0.099835
_SET9_     9652          5   94789599   94925709    260      13  259231      0.61284      0.26999
_SET9_     353189        5  101559690  101667253    438      32  258642     -0.48785      0.68717
_SET9_     153733        5  114592885  114667458    154      27  259342      0.48864      0.31255
_SET9_     134548        5  132114033  132162489     64      13  232755       2.4675     0.006803
_SET9_     2661          5  132186877  132237238     95      12  262913       0.4939      0.31069
_SET9_     134553        5  134146370  134205425     57      14  248629     0.085454      0.46595
_SET9_     9555          5  134660071  134770645    174      16  252379      0.86472      0.19359
_SET9_     57113         5  135538458  135736164    443      29  261064      0.70387      0.24076
_SET9_     6695          5  136300987  136870018   1436      91  258754       1.1131      0.13284
_SET9_     51306         5  137263638  137422650    294      16  262369       1.6437     0.050117
_SET9_     51523         5  138993301  139073467    117      15  253345       1.7973     0.036141
_SET9_     9542          5  139216364  139457884    422      48  251116       2.0973     0.017982
_SET9_     83697         5  139704787  139764722     76      17  255842       7.1434   4.5535e-13
_SET9_     55374         5  139984012  140034989     99      11  260973       5.7463   4.5609e-09
_SET9_     153527        5  140043265  140096248     89       8  261301       6.1998    2.826e-10
_SET9_     56143         5  140166361  140401929    400      23  252744       5.8335   2.7145e-09
_SET9_     56134         5  140310747  140401929    184      20  257456         5.09   1.7899e-07
_SET9_     56128         5  140522371  140570081    140      16  258587       2.1096     0.017447
_SET9_     57717         5  140525980  140576710    148      17  258064       2.1258     0.016761
_SET9_     56124         5  140552914  140602143    122      16  257099       2.0983     0.017939
_SET9_     57528         5  143515437  143868097    640      26  257677       3.4365   0.00029465
_SET9_     202374        5  146579526  146777418    657      52  254347      -2.8541      0.99784
_SET9_     2741          5  151192074  151339397    315      19  260430     -0.28416      0.61186
_SET9_     2890          5  152835084  153203429   1237      81  257717       2.4808     0.006554
_SET9_     408263        5  156758607  156807729    163      15  262685       1.4485     0.073734
_SET9_     1879          5  158112916  158561788    901      69  256517      0.94545      0.17221
_SET9_     147           5  159308740  159410017    258      30  255024     -0.27148      0.60699
_SET9_     30820         5  169745491  170173636   1375     152  248675      0.70807      0.23945
_SET9_     133491        5  173381162  173443143    202      22  257420       1.3161     0.094074
_SET9_     51617         5  173437607  173546182    261      21  252210       1.3614     0.086687
_SET9_     10814         5  175188542  175321024    307      34  257901      0.47257      0.31826
_SET9_     375484        5  175630370  175782992    241      23  258990      0.55512      0.28941
_SET9_     114787        5  176012803  176079339     98      23  247562     -0.33976      0.63298
_SET9_     6620          5  176037210  176092557     99      17  250714    -0.049534      0.51975
_SET9_     53917         5  176718199  176765744     92      22  252908      0.51106      0.30465
_SET9_     2161          5  176819139  176871577     57      16  238981       6.4441   5.8148e-11
_SET9_     80758         5  176838796  176893287     72      10  247872       6.4861   4.4049e-11
_SET9_     646019        5  179095559  179142975    112      16  249145    -0.090069      0.53588
_SET9_     7280          6    3143900    3192783    150      19  235431      -1.0297      0.84842
_SET9_     221687        6   13889677   13990240    179      20  260283       6.0193   8.7592e-10
_SET9_     9308          6   14082487   14147149    215      32  247234       3.9076   4.6613e-05
_SET9_     117283        6   33679415   33749762    292      25  260962     -0.16243      0.56452
_SET9_     2914          6   33979623   34158399    726      63  241053       1.4838     0.068936
_SET9_     29993         6   34398838   34513000    294      42  246378       1.6809      0.04639
_SET9_     116369        6   35901291   36027413    295      30  258096       1.4812      0.06927
_SET9_     389384        6   36273534   36339662    174      38  240232       1.3658     0.086009
_SET9_     57699         6   36698549   36842220    489      68  254877     -0.10102      0.54023
_SET9_     51645         6   36812605   36877800    190      21  261217      -1.0195      0.84602
_SET9_     57497         6   40349373   40590126    865      57  255830       2.6619    0.0038848
_SET9_     29964         6   41713500   41765110    130      25  254534       1.1733      0.12034
_SET9_     116138        6   42946841   42999036    130      16  256222       1.1384      0.12748
_SET9_     89845         6   43360282   43428163    135      20  257765        1.948     0.025706
_SET9_     65989         6   43408090   43458786     98      16  252921      0.59282      0.27665
_SET9_     221409        6   44275383   44354904    206      33  247640      0.62429      0.26622
_SET9_     9481          6   46585652   46655927    126      16  259611     -0.40883      0.65867
_SET9_     442213        6   47835157   48071425    691      46  259378       3.3433   0.00041388
_SET9_     26268         6   52887586   52975671    135      22  243676     -0.69488      0.75643
_SET9_     55227         6   53624295   53799490    422      22  263122       1.7948     0.036347
_SET9_     3062          6   55004071   55157538    517      33  257890      0.87336      0.19123
_SET9_     389400        6   55157267   55277291    669      28  251476      0.16574      0.43418
_SET9_     54511         6   55289171   55479012    753      43  260698      0.71313      0.23788
_SET9_     221336        6   56784773   56902450    231      13  259403     -0.57103      0.71601
_SET9_     202559        6   62379865   63031100   1419      38  260408       1.2476      0.10609
_SET9_     135152        6   71556914   71702101    365      41  257671       3.6188     0.000148
_SET9_     79627         6   71963477   72023267    249      22  254181     -0.02006        0.508
_SET9_     112611        6   83868032   83918654     78      14  259615     -0.73699      0.76944
_SET9_     9892          6   84252604   84454127    354      30  255609     -0.90594      0.81752
_SET9_     134701        6   84527985   84577234     98       7  256227      -1.0352      0.84971
_SET9_     112609        6   84697746   84810606    245      29  249085     -0.51799      0.69777
_SET9_     114792        6   97337496   97598630    772      48  256641       1.8935     0.029147
_SET9_     2898          6  101806584  102527958   2075     125  255480       3.5375   0.00020194
_SET9_     389421        6  105349874  105541207    236      28  257552     -0.36534      0.64257
_SET9_     57107         6  107463761  107815779    716      47  255372       2.1273     0.016698
_SET9_     222537        6  114366750  114698540    626      65  260339       2.7581    0.0029072
_SET9_     23270         6  116561127  116610261    135      14  263546       2.0899     0.018314
_SET9_     5570          6  122758062  123057518    703      43  260978       2.6506    0.0040174
_SET9_     134829        6  123282582  123395063    281      23  259691      0.38912      0.34859
_SET9_     154215        6  124089991  125156786   2700     215  252305        5.338   4.6997e-08
_SET9_     135112        6  126067307  126263176    357      34  252291       1.1129      0.13288
_SET9_     84870         6  127404844  127530626    227      23  255178       3.1513   0.00081273
_SET9_     387104        6  127749551  127876938    370      30  257017        1.987     0.023462
_SET9_     54806         6  135594670  135853903    429      35  247165         1.12      0.13136
_SET9_     340146        6  137208402  137256777     96      12  255771       2.0012     0.022688
_SET9_     53832         6  137311108  137401317    269      23  239061      0.86947      0.19229
_SET9_     57221         6  138448053  138675800    633      44  251633       1.7583     0.039351
_SET9_     340152        6  149758766  149841148    261      18  254399      0.42562      0.33519
_SET9_     2099          6  151976631  152434409   1375      89  252894       1.2797      0.10033
_SET9_     26575         6  153322026  153487389    490      28  260765      0.58468      0.27938
_SET9_     4988          6  154296631  154578001    823      61  258239        1.719     0.042809
_SET9_     26034         6  154465618  154712900    831      77  252521       2.0591     0.019742
_SET9_     79683         6  157767557  158108293   1178      89  241252      0.45883      0.32318
_SET9_     84947         6  158520536  158624312    223      23  262516      0.21147      0.41626
_SET9_     168002        6  168683510  168755459    327      34  251959     -0.86956      0.80773
_SET9_     5575          7     578834     802313    629      58  226498       1.5946     0.055403
_SET9_     340260        7    1237654    1286613    123      19  236293       3.2282   0.00062284
_SET9_     392617        7    1713798    1797590    187      29  246230     -0.60349      0.72691
_SET9_     55698         7    4828736    4958335    492      46  249036      0.10078      0.45986
_SET9_     5395          7    6002870    6083737    262      24  256405       1.3397     0.090175
_SET9_     100310846     7    6036007    6086183    213      28  258990       1.3284      0.09202
_SET9_     3382          7    8142814    8337242    743     100  245724       1.8862     0.029635
_SET9_     30010         7    8438585    8802593   1474      94  246525       1.1907      0.11688
_SET9_     4697          7   10961580   11014813    168      28  254626       1.5273     0.063337
_SET9_     221830        7   19725085   19783660    199      22  257230     -0.27901      0.60988
_SET9_     1687          7   24727974   24832639    358      26  256546    -0.046585      0.51858
_SET9_     3199          7   27129973   27177394    101      17  249527      -1.3586      0.91286
_SET9_     3200          7   27135803   27214805    171      23  253503      -1.3548      0.91226
_SET9_     3201          7   27158126   27205399    116      17  256287      -1.4345      0.92429
_SET9_     3202          7   27170671   27227309    112      23  249437     -0.71404       0.7624
_SET9_     3203          7   27175202   27222393     94      19  255173     -0.77032      0.77944
_SET9_     3204          7   27183335   27231296     98      22  246280     -0.37275      0.64533
_SET9_     3205          7   27192057   27240149     85      25  244397     -0.40422      0.65697
_SET9_     3206          7   27200210   27254880     99      25  246671    -0.046682      0.51862
_SET9_     1124          7   29198991   29563944   1177     105  256170       2.5176    0.0059077
_SET9_     80820         7   36157836   36351152    683      65  258985       2.5518    0.0053584
_SET9_     273           7   38413297   38706167   1200      77  255860       2.3552    0.0092561
_SET9_     23072         7   43117198   43613213   1406     114  253864     -0.18588      0.57373
_SET9_     644           7   43763272   43856941    196      18  263470       1.1198      0.13139
_SET9_     816           7   44246749   44400230    364      39  251787       1.0126      0.15562
_SET9_     10268         7   45162367   45233849    346      18  260886      -1.2138      0.88759
_SET9_     107           7   45579125   45772715    576      53  253809     -0.35902      0.64021
_SET9_     375567        7   49778257   49971546    392      45  255641      0.59801      0.27492
_SET9_     11055         7   49967023   50167860    521      18  263179     -0.25571      0.60091
_SET9_     2887          7   50647760   50896159    770      33  260206       2.1621     0.015305
_SET9_     81552         7   55528303   55675200    662      27  240117      0.56218        0.287
_SET9_     64409         7   70562523   71188586   2133     144  253483       2.7636    0.0028583
_SET9_     83698         7   71234476   71947136   1926      73  254882       8.1391   1.9905e-16
_SET9_     51085         7   72997524   73073903    200      26  258946       2.8088    0.0024863
_SET9_     155382        7   73047174   73096440    160      21  255696      0.81367      0.20792
_SET9_     84277         7   73085248   73132781    128      12  253415     -0.58178      0.71964
_SET9_     6804          7   73103535   73169032    109      25  248889     -0.28485      0.61212
_SET9_     54103         7   76930068   77080719    460      40  259578      -1.1372      0.87227
_SET9_     27445         7   82373321   82827197   1187      60  255149       1.2019       0.1147
_SET9_     2913          7   86238230   86504193    522      34  259853        5.113   1.5856e-07
_SET9_     154661        7   87222729   87471613    348      17  258166       1.2061      0.11389
_SET9_     257415        7   92180072   92254706    137      19  257554      0.86733      0.19288
_SET9_     1780          7   95366818   95749634    965      86  254831       1.7508     0.039994
_SET9_     57001         7   96710905   96821075    219      18  253357       1.4051     0.079993
_SET9_     6863          7   97326271   97379784    220      12  261784      0.45255      0.32544
_SET9_     222865        7   98434111   98502673    146      19  245629     0.070217      0.47201
_SET9_     11333         7   98982296   99041305    102      14  247451       1.4588     0.072316
_SET9_     51412         7  100230720  100289084     91      18  253773      0.87365      0.19115
_SET9_     43            7  100477615  100528754    141      19  248461       3.1239   0.00089226
_SET9_     7425          7  100795790  100845862    130      18  255754       2.0082     0.022312
_SET9_     10467         7  100825985  100877471    113      22  248302       1.9097     0.028089
_SET9_     64792         7  100946648  101000093    235      21  261494       1.5058     0.066055
_SET9_     10603         7  101893405  101972178    198      33  244664      0.89826      0.18452
_SET9_     79706         7  102001804  102077129    142      12  259331     -0.47901      0.68403
_SET9_     80228         7  102038977  102107268    166      20  256573     -0.41092      0.65944
_SET9_     6733          7  104744048  105074614    560      21  258382       5.2695   6.8383e-08
_SET9_     2845          7  107075502  107126125     90      10  260404       3.7934   7.4305e-05
_SET9_     286006        7  112085908  112140943    190      23  256136       1.0232      0.15312
_SET9_     83992         7  117340702  117548561    411      54  253052       1.2402      0.10745
_SET9_     3751          7  119878689  120400387    925      45  252398      -0.3031      0.61909
_SET9_     93664         7  121948478  122561813   1399      65  253539     -0.56766      0.71487
_SET9_     9296          7  128467857  128515903    140      18  256051       1.6339     0.051137
_SET9_     340348        7  128749712  128819534    212      33  253225       2.6587    0.0039223
_SET9_     51530         7  129648126  129726233    174      20  244475     -0.10766      0.54287
_SET9_     1358          7  129871703  129939638    173      19  234110       2.7078    0.0033866
_SET9_     1129          7  136518399  136713720    534      40  257094      0.51053      0.30484
_SET9_     4708          7  140361481  140416446     90       9  255762     0.034986      0.48605
_SET9_     673           7  140405749  140659564    428      20  250886     -0.45698      0.67616
_SET9_     100507421     7  140739032  141190180   1007      83  252831       2.2844     0.011173
_SET9_     55750         7  141216078  141364209    224      14  248238      0.65943      0.25481
_SET9_     2051          7  142517776  142578847    201      19  256580       1.2106      0.11302
_SET9_     1180          7  142978219  143059097    138      31  248165     -0.45377        0.675
_SET9_     26047         7  145778453  148128090   7822     301  255144       2.5862    0.0048525
_SET9_     155066        7  149535053  149587787    134      13  250158     0.090255      0.46404
_SET9_     285973        7  150699297  150756586    129      30  255747     -0.48898      0.68757
_SET9_     1020          7  150740899  150790052    104      18  260321     -0.20216       0.5801
_SET9_     116988        7  150747918  150851523    220      31  258909    0.0020225      0.49919
_SET9_     83590         7  150768172  150815620     97      13  259411     0.039617       0.4842
_SET9_     2636          7  150835676  150899867    128      22  245656    -0.079859      0.53183
_SET9_     6604          7  150926059  151009231    219      32  256569      -1.3176      0.90619
_SET9_     3361          7  154827034  154889102    223      19  247702       3.9737   3.5378e-05
_SET9_     10049         7  157094692  157220133    498      45  240922      0.93702      0.17437
_SET9_     5799          7  157321750  158415482   3621     245  252801       4.5299     2.95e-06
_SET9_     26260         8     321808     429876    460      35  190529     -0.20682      0.58192
_SET9_     9228          8     842021    1666642   3720     207  251704       2.3121     0.010385
_SET9_     79648         8    6229113    6511140   1551      90  250530      -0.1286      0.55116
_SET9_     137868        8   13937373   15130792   6030     187  255975       4.9213    4.299e-07
_SET9_     286097        8   16849747   16990148    439      46  252807     -0.21715      0.58595
_SET9_     9108          8   17144306   17306040    756      58  237969     -0.64095      0.73922
_SET9_     2675          8   21539530   21707392    350      62  237221       1.9729     0.024252
_SET9_     55124         8   22097810   22225560    283      12  250695      0.30126      0.38161
_SET9_     6781          8   23689434   23747320    170      20  262970        1.468     0.071051
_SET9_     10687         8   26352196   26406608    207      26  261088       2.9217    0.0017407
_SET9_     81551         8   27083814   27151382    172      26  259506      0.76461      0.22225
_SET9_     5368          8   28139562   28210872    213      30  247064      0.50202      0.30783
_SET9_     157574        8   28275925   28382835    172      32  245018       3.2342   0.00060981
_SET9_     100507341     8   30461117   30513473    105      15  260696     -0.37264      0.64529
_SET9_     84549         8   33307685   33368778    176      12  260284      0.34222      0.36609
_SET9_     78986         8   33438848   33492546    109      11  252873     -0.38661      0.65048
_SET9_     157855        8   36606842   36803643    292      23  253107     -0.84586      0.80119
_SET9_     6770          8   37990218   38043783     67      13  232186       1.3985     0.080986
_SET9_     9530          8   37999106   38080819     95      10  250212      0.93947      0.17374
_SET9_     169355        8   39757474   39883910    491      43  258211      0.15779      0.43731
_SET9_     79698         8   40378109   40790345   1259      87  258274       2.1003     0.017851
_SET9_     6422          8   41109476   41201990    207      31  247436      0.20826      0.41751
_SET9_     286           8   41500744   41789280    794      76  247809       3.0488    0.0011487
_SET9_     54212         8   50787349   51716171   2812      67  253169      0.56925      0.28459
_SET9_     2831          8   53817468   53863454    174      18  259436     -0.30262      0.61891
_SET9_     4986          8   54128276   54199257    330      17  261954       1.0765      0.14085
_SET9_     114786        8   55980017   56448714   1315      89  250697       1.3517     0.088236
_SET9_     5179          8   57343513   57394282    148      16  254011      0.99757      0.15924
_SET9_     9760          8   59707977   60066767    865      83  254282       2.6865    0.0036101
_SET9_     286183        8   63126501   63922211   2273      68  260038       2.2891     0.011036
_SET9_     27067         8   74322604   74694943    998      50  258572      0.42227      0.33642
_SET9_     5569          8   79393336   79527502    287      22  256923      0.37534       0.3537
_SET9_     3574          8   79635007   79752758    308      16  258082     -0.10794      0.54298
_SET9_     64089         8   82701816   82789539    294      15  262780       2.5973    0.0046985
_SET9_     138046        8   85060453   85844079   1740      55  254487       4.3305   7.4379e-06
_SET9_     4325          8   89039460   89374717    735      57  257118       2.1544     0.015603
_SET9_     862           8   92957195   93150454    199       9  256218       6.7604   6.8801e-12
_SET9_     137392        8   94677480   94751481    123      21  258469       2.9242    0.0017269
_SET9_     6383          8   97470579   97634037    422      63  253595      0.92071       0.1786
_SET9_     85453         8   98275714   98325192    139      16  254963    -0.021381      0.50853
_SET9_     79815         8   99192054   99342444    341      45  239376      -1.7002      0.95546
_SET9_     3788          8   99404250   99453025     88      17  256498       1.2461      0.10636
_SET9_     6674          8  101135263  101264132    217      15  258609     -0.29951      0.61772
_SET9_     528           8  103998248  104095285    300      23  260909     -0.12909      0.55136
_SET9_     79870         8  104117921  104252533    499      51  258553      0.87755       0.1901
_SET9_     9699          8  104477426  105276656   2471      34  260696       5.4235   2.9228e-08
_SET9_     7201          8  110064653  110141813    227      25  258937     -0.68645      0.75378
_SET9_     114788        8  113225157  114484242   2774      68  261147       2.7315    0.0031526
_SET9_     441376        8  117915464  117966239    158      18  258418     -0.45279      0.67465
_SET9_     401474        8  119191694  119669184   1258      93  254612       1.4732     0.070354
_SET9_     114569        8  120185610  120267913    204      33  251363       1.4723     0.070477
_SET9_     28998         8  121398083  121492647    158      14  259722     -0.12131      0.54828
_SET9_     84985         8  124159752  124232318    208      19  252796      0.25932       0.3977
_SET9_     157378        8  125313159  125419940    346      22  251684      -1.3765      0.91567
_SET9_     114           8  131782546  132088012   1004      65  257556        4.136   1.7668e-05
_SET9_     3786          8  133123105  133528004   1366     119  256586       3.4042   0.00033179
_SET9_     51059         8  139132266  139544065   1260     117  252533       2.4973    0.0062566
_SET9_     4062          8  144229331  144277053    127      18  247397     -0.56445      0.71378
_SET9_     116447        8  144381494  144477147    345      26  250386       1.4632     0.071699
_SET9_     100130274     8  144778864  144825279    113      17  247787       1.7232     0.042425
_SET9_     2907          8  145029226  145077596     82       7  253806      0.81834      0.20658
_SET9_     392275        8  145067853  145116170     66      12  245238       1.9673     0.024571
_SET9_     642658        8  145286517  145333045      1       1  258756       1.1133       0.1328
_SET9_     83482         8  145544228  145594943     57      13  215826       3.4313   0.00030034
_SET9_     4796          8  145644163  145704871    109      13  233576       4.6252   1.8715e-06
_SET9_     90990         8  145656432  145709499     98      14  232314       5.1277   1.4664e-07
_SET9_     6013          9    5297637    5374873    201      26  254076      -1.1816      0.88132
_SET9_     29126         9    5415503    5480567    185      36  233476     -0.61353      0.73024
_SET9_     80380         9    5475512    5581282    307      36  254943    -0.039297      0.51567
